Tree ID,Q,C,Litter,Rocks > 3cm_,Rocks < 3cm_,Shrubs,Grass,Branches
11RA,Q2,C1,45.0,55.0,0.0,0.0,0.0,0.0
11RA,Q2,C2,70.0,30.0,0.0,0.0,0.0,0.0
11RA,Q2,C3,70.0,30.0,0.0,0.0,0.0,0.0
11RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,A3,96.0,4.0,0.0,0.0,0.0,0.0
11RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,B2,97.0,3.0,0.0,0.0,0.0,0.0
11RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
11RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
11RA % cover,,,83.37,15.89,0.00,0.74,0.00,0.00
11SA,Q1,A1,92.0,8.0,0.0,0.0,0.0,0.0
11SA,Q1,A2,95.0,5.0,0.0,0.0,0.0,0.0
11SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q1,B1,75.0,25.0,0.0,0.0,0.0,0.0
11SA,Q1,B2,60.0,40.0,0.0,0.0,0.0,0.0
11SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q1,C2,95.0,5.0,0.0,0.0,0.0,0.0
11SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,B2,95.0,5.0,0.0,0.0,0.0,0.0
11SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q3,A1,50.0,50.0,0.0,0.0,0.0,0.0
11SA,Q3,A2,50.0,50.0,0.0,0.0,0.0,0.0
11SA,Q3,A3,85.0,15.0,0.0,0.0,0.0,0.0
11SA,Q3,B1,20.0,80.0,0.0,0.0,0.0,0.0
11SA,Q3,B2,60.0,40.0,0.0,0.0,0.0,0.0
11SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
11SA,Q3,C1,50.0,50.0,0.0,0.0,0.0,0.0
11SA,Q3,C2,93.0,7.0,0.0,0.0,0.0,0.0
11SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
11SA % cover,,,85.93,14.07,0.00,0.00,0.00,0.00
12RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,A1,40.0,40.0,0.0,20.0,0.0,0.0
12RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
12RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
12RA % cover,,,97.78,1.48,0.00,0.74,0.00,0.00
12RD,Q1,A1,55.0,0.0,45.0,0.0,0.0,0.0
12RD,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q1,B1,30.0,0.0,70.0,0.0,0.0,0.0
12RD,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q1,C1,90.0,0.0,10.0,0.0,0.0,0.0
12RD,Q1,C2,95.0,0.0,5.0,0.0,0.0,0.0
12RD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q2,A1,35.0,65.0,0.0,0.0,0.0,0.0
12RD,Q2,A2,75.0,25.0,0.0,0.0,0.0,0.0
12RD,Q2,A3,65.0,35.0,0.0,0.0,0.0,0.0
12RD,Q2,B1,75.0,25.0,0.0,0.0,0.0,0.0
12RD,Q2,B2,40.0,60.0,0.0,0.0,0.0,0.0
12RD,Q2,B3,50.0,50.0,0.0,0.0,0.0,0.0
12RD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
12RD,Q2,C2,97.0,3.0,0.0,0.0,0.0,0.0
12RD,Q2,C3,80.0,20.0,0.0,0.0,0.0,0.0
12RD,Q3,A1,55.0,45.0,0.0,0.0,0.0,0.0
12RD,Q3,A2,80.0,20.0,0.0,0.0,0.0,0.0
12RD,Q3,A3,65.0,35.0,0.0,0.0,0.0,0.0
12RD,Q3,B1,70.0,30.0,0.0,0.0,0.0,0.0
12RD,Q3,B2,85.0,15.0,0.0,0.0,0.0,0.0
12RD,Q3,B3,80.0,20.0,0.0,0.0,0.0,0.0
12RD,Q3,C1,98.0,2.0,0.0,0.0,0.0,0.0
12RD,Q3,C2,90.0,10.0,0.0,0.0,0.0,0.0
12RD,Q3,C3,85.0,15.0,0.0,0.0,0.0,0.0
12RD % cover,,,77.59,17.59,4.81,0.00,0.00,0.00
12SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q1,B2,88.0,12.0,0.0,0.0,0.0,0.0
12SA,Q1,B3,65.0,35.0,0.0,0.0,0.0,0.0
12SA,Q1,C1,80.0,20.0,0.0,0.0,0.0,0.0
12SA,Q1,C2,45.0,55.0,0.0,0.0,0.0,0.0
12SA,Q1,C3,50.0,50.0,0.0,0.0,0.0,0.0
12SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q2,C3,95.0,5.0,0.0,0.0,0.0,0.0
12SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q3,A3,70.0,30.0,0.0,0.0,0.0,0.0
12SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q3,B2,92.0,8.0,0.0,0.0,0.0,0.0
12SA,Q3,B3,40.0,60.0,0.0,0.0,0.0,0.0
12SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
12SA,Q3,C2,80.0,20.0,0.0,0.0,0.0,0.0
12SA,Q3,C3,95.0,5.0,0.0,0.0,0.0,0.0
12SA % cover,,,88.89,11.11,0.00,0.00,0.00,0.00
12SD,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q3,A1,75.0,25.0,0.0,0.0,0.0,0.0
12SD,Q3,A2,25.0,75.0,0.0,0.0,0.0,0.0
12SD,Q3,A3,25.0,75.0,0.0,0.0,0.0,0.0
12SD,Q3,B1,90.0,10.0,0.0,0.0,0.0,0.0
12SD,Q3,B2,85.0,15.0,0.0,0.0,0.0,0.0
12SD,Q3,B3,15.0,85.0,0.0,0.0,0.0,0.0
12SD,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
12SD,Q3,C2,60.0,40.0,0.0,0.0,0.0,0.0
12SD,Q3,C3,75.0,25.0,0.0,0.0,0.0,0.0
12SD % cover,,,87.04,12.96,0.00,0.00,0.00,0.00
13RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
13RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
13RA % cover,,,100.00,0.00,0.00,0.00,0.00,0.00
13RD,Q1,A1,5.0,95.0,0.0,0.0,0.0,0.0
13RD,Q1,A2,35.0,65.0,0.0,0.0,0.0,0.0
13RD,Q1,A3,2.0,98.0,0.0,0.0,0.0,0.0
13RD,Q1,B1,5.0,95.0,0.0,0.0,0.0,0.0
13RD,Q1,B2,15.0,85.0,0.0,0.0,0.0,0.0
13RD,Q1,B3,40.0,60.0,0.0,0.0,0.0,0.0
13RD,Q1,C1,25.0,75.0,0.0,0.0,0.0,0.0
13RD,Q1,C2,7.0,93.0,0.0,0.0,0.0,0.0
13RD,Q1,C3,10.0,90.0,0.0,0.0,0.0,0.0
13RD,Q2,A1,0.0,93.0,7.0,0.0,0.0,0.0
13RD,Q2,A2,0.0,30.0,70.0,0.0,0.0,0.0
13RD,Q2,A3,0.0,45.0,55.0,0.0,0.0,0.0
13RD,Q2,B1,0.0,100.0,0.0,0.0,0.0,0.0
13RD,Q2,B2,0.0,70.0,30.0,0.0,0.0,0.0
13RD,Q2,B3,0.0,55.0,45.0,0.0,0.0,0.0
13RD,Q2,C1,0.0,95.0,5.0,0.0,0.0,0.0
13RD,Q2,C2,0.0,70.0,30.0,0.0,0.0,0.0
13RD,Q2,C3,0.0,70.0,30.0,0.0,0.0,0.0
13RD,Q3,A1,25.0,75.0,0.0,0.0,0.0,0.0
13RD,Q3,A2,0.0,100.0,0.0,0.0,0.0,0.0
13RD,Q3,A3,0.0,100.0,0.0,0.0,0.0,0.0
13RD,Q3,B1,3.0,97.0,0.0,0.0,0.0,0.0
13RD,Q3,B2,25.0,75.0,0.0,0.0,0.0,0.0
13RD,Q3,B3,30.0,70.0,0.0,0.0,0.0,0.0
13RD,Q3,C1,90.0,10.0,0.0,0.0,0.0,0.0
13RD,Q3,C2,40.0,60.0,0.0,0.0,0.0,0.0
13RD,Q3,C3,25.0,75.0,0.0,0.0,0.0,0.0
13RD % cover,,,14.15,75.78,10.07,0.00,0.00,0.00
13SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,A1,96.0,4.0,0.0,0.0,0.0,0.0
13SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,B1,94.0,6.0,0.0,0.0,0.0,0.0
13SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
13SA,Q3,C2,97.0,3.0,0.0,0.0,0.0,0.0
13SA,Q3,C3,96.0,4.0,0.0,0.0,0.0,0.0
13SA % cover,,,99.37,0.63,0.00,0.00,0.00,0.00
14RA,Q1,A1,90.0,5.0,5.0,0.0,0.0,0.0
14RA,Q1,A2,85.0,10.0,5.0,0.0,0.0,0.0
14RA,Q1,A3,20.0,80.0,0.0,0.0,0.0,0.0
14RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
14RA,Q1,B2,50.0,50.0,0.0,0.0,0.0,0.0
14RA,Q1,B3,65.0,35.0,0.0,0.0,0.0,0.0
14RA,Q1,C1,25.0,75.0,0.0,0.0,0.0,0.0
14RA,Q1,C2,60.0,40.0,0.0,0.0,0.0,0.0
14RA,Q1,C3,30.0,70.0,0.0,0.0,0.0,0.0
14RA,Q2,A1,60.0,20.0,20.0,0.0,0.0,0.0
14RA,Q2,A2,50.0,0.0,50.0,0.0,0.0,0.0
14RA,Q2,A3,88.0,7.0,5.0,0.0,0.0,0.0
14RA,Q2,B1,45.0,55.0,0.0,0.0,0.0,0.0
14RA,Q2,B2,25.0,70.0,5.0,0.0,0.0,0.0
14RA,Q2,B3,58.0,40.0,2.0,0.0,0.0,0.0
14RA,Q2,C1,35.0,65.0,0.0,0.0,0.0,0.0
14RA,Q2,C2,90.0,10.0,0.0,0.0,0.0,0.0
14RA,Q2,C3,75.0,25.0,0.0,0.0,0.0,0.0
14RA,Q3,A1,25.0,75.0,0.0,0.0,0.0,0.0
14RA,Q3,A2,5.0,95.0,0.0,0.0,0.0,0.0
14RA,Q3,A3,50.0,50.0,0.0,0.0,0.0,0.0
14RA,Q3,B1,25.0,75.0,0.0,0.0,0.0,0.0
14RA,Q3,B2,0.0,90.0,0.0,10.0,0.0,0.0
14RA,Q3,B3,0.0,100.0,0.0,0.0,0.0,0.0
14RA,Q3,C1,10.0,90.0,0.0,0.0,0.0,0.0
14RA,Q3,C2,0.0,40.0,0.0,60.0,0.0,0.0
14RA,Q3,C3,0.0,65.0,0.0,35.0,0.0,0.0
14RA % cover,,,43.19,49.52,3.41,3.89,0.00,0.00
14SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q1,B2,85.0,0.0,15.0,0.0,0.0,0.0
14SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q1,C1,95.0,0.0,5.0,0.0,0.0,0.0
14SA,Q1,C2,75.0,0.0,25.0,0.0,0.0,0.0
14SA,Q1,C3,65.0,0.0,35.0,0.0,0.0,0.0
14SA,Q2,A1,93.0,7.0,0.0,0.0,0.0,0.0
14SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,A3,87.0,13.0,0.0,0.0,0.0,0.0
14SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
14SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
14SA % cover,,,96.30,0.74,2.96,0.00,0.00,0.00
15RA,Q1,A1,65.0,35.0,0.0,0.0,0.0,0.0
15RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
15RA,Q1,A3,95.0,0.0,5.0,0.0,0.0,0.0
15RA,Q1,B1,75.0,0.0,25.0,0.0,0.0,0.0
15RA,Q1,B2,75.0,0.0,25.0,0.0,0.0,0.0
15RA,Q1,B3,10.0,0.0,90.0,0.0,0.0,0.0
15RA,Q1,C1,20.0,0.0,80.0,0.0,0.0,0.0
15RA,Q1,C2,15.0,0.0,85.0,0.0,0.0,0.0
15RA,Q1,C3,20.0,0.0,80.0,0.0,0.0,0.0
15RA,Q2,A1,85.0,5.0,10.0,0.0,0.0,0.0
15RA,Q2,A2,80.0,20.0,0.0,0.0,0.0,0.0
15RA,Q2,A3,75.0,25.0,0.0,0.0,0.0,0.0
15RA,Q2,B1,93.0,2.0,5.0,0.0,0.0,0.0
15RA,Q2,B2,75.0,25.0,0.0,0.0,0.0,0.0
15RA,Q2,B3,80.0,20.0,0.0,0.0,0.0,0.0
15RA,Q2,C1,87.0,10.0,3.0,0.0,0.0,0.0
15RA,Q2,C2,65.0,30.0,5.0,0.0,0.0,0.0
15RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
15RA,Q3,A1,60.0,30.0,10.0,0.0,0.0,0.0
15RA,Q3,A2,55.0,45.0,0.0,0.0,0.0,0.0
15RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
15RA,Q3,B1,55.0,45.0,0.0,0.0,0.0,0.0
15RA,Q3,B2,75.0,25.0,0.0,0.0,0.0,0.0
15RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
15RA,Q3,C1,8.0,90.0,2.0,0.0,0.0,0.0
15RA,Q3,C2,20.0,80.0,0.0,0.0,0.0,0.0
15RA,Q3,C3,97.0,3.0,0.0,0.0,0.0,0.0
15RA % cover,,,66.11,18.15,15.74,0.00,0.00,0.00
15RD,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,A3,91.0,9.0,0.0,0.0,0.0,0.0
15RD,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,B3,98.0,2.0,0.0,0.0,0.0,0.0
15RD,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,A1,50.0,50.0,0.0,0.0,0.0,0.0
15RD,Q3,A2,94.0,6.0,0.0,0.0,0.0,0.0
15RD,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,C1,98.0,2.0,0.0,0.0,0.0,0.0
15RD,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
15RD,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
15RD % cover,,,97.44,2.56,0.00,0.00,0.00,0.00
15SA,Q1,A1,90.0,0.0,10.0,0.0,0.0,0.0
15SA,Q1,A2,5.0,0.0,95.0,0.0,0.0,0.0
15SA,Q1,A3,25.0,0.0,75.0,0.0,0.0,0.0
15SA,Q1,B1,40.0,0.0,60.0,0.0,0.0,0.0
15SA,Q1,B2,5.0,0.0,95.0,0.0,0.0,0.0
15SA,Q1,B3,15.0,10.0,75.0,0.0,0.0,0.0
15SA,Q1,C1,10.0,40.0,50.0,0.0,0.0,0.0
15SA,Q1,C2,50.0,0.0,50.0,0.0,0.0,0.0
15SA,Q1,C3,5.0,0.0,95.0,0.0,0.0,0.0
15SA,Q2,A1,90.0,10.0,0.0,0.0,0.0,0.0
15SA,Q2,A2,93.0,7.0,0.0,0.0,0.0,0.0
15SA,Q2,A3,95.0,5.0,0.0,0.0,0.0,0.0
15SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q2,B3,60.0,40.0,0.0,0.0,0.0,0.0
15SA,Q2,C1,70.0,30.0,0.0,0.0,0.0,0.0
15SA,Q2,C2,98.0,2.0,0.0,0.0,0.0,0.0
15SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
15SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
15SA % cover,,,72.26,5.33,22.41,0.00,0.00,0.00
15SD,Q1,A1,0.0,91.0,9.0,0.0,0.0,0.0
15SD,Q1,A2,0.0,95.0,5.0,0.0,0.0,0.0
15SD,Q1,A3,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q1,B1,0.0,85.0,15.0,0.0,0.0,0.0
15SD,Q1,B2,0.0,60.0,40.0,0.0,0.0,0.0
15SD,Q1,B3,0.0,92.0,8.0,0.0,0.0,0.0
15SD,Q1,C1,0.0,80.0,20.0,0.0,0.0,0.0
15SD,Q1,C2,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q1,C3,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q2,A1,0.0,90.0,10.0,0.0,0.0,0.0
15SD,Q2,A2,0.0,90.0,10.0,0.0,0.0,0.0
15SD,Q2,A3,0.0,75.0,25.0,0.0,0.0,0.0
15SD,Q2,B1,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q2,B2,0.0,80.0,20.0,0.0,0.0,0.0
15SD,Q2,B3,0.0,90.0,10.0,0.0,0.0,0.0
15SD,Q2,C1,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q2,C2,0.0,75.0,25.0,0.0,0.0,0.0
15SD,Q2,C3,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q3,A1,0.0,50.0,50.0,0.0,0.0,0.0
15SD,Q3,A2,0.0,75.0,25.0,0.0,0.0,0.0
15SD,Q3,A3,0.0,50.0,50.0,0.0,0.0,0.0
15SD,Q3,B1,0.0,90.0,10.0,0.0,0.0,0.0
